Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2019,201904,Imports,United Kingdom,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,6994
2019,201904,Imports,United Kingdom,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,8923
2019,201904,Imports,United Kingdom,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,6473
2019,201904,Imports,United Kingdom,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,12038077
2019,201904,Imports,United Kingdom,Slovakia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,22946
2019,201904,Imports,United Kingdom,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,483945
2019,201903,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,999953
2019,201903,Imports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,14352
2019,201909,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,11345
2019,201909,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3898104
2019,201909,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,530438
2019,201909,Imports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,47322
2019,201909,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,112612
2019,201909,Imports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7
2019,201909,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,960622
2019,201909,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,446
2019,201909,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5267948
2019,201909,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2532229
2019,201909,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4185041
2019,201909,Imports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,18789
2019,201909,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,148597
2019,201909,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,9932
2019,201909,Exports,United Kingdom,Cyprus,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,83190
2019,201909,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1575
2019,201909,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2386
2019,201909,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,231828
2019,201909,Exports,United Kingdom,Cayman Isds,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3843
2019,201909,Exports,United Kingdom,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,618324
2019,201909,Exports,United Kingdom,Myanmar,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,200923
2019,201909,Exports,United Kingdom,Turkey,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,8174
2019,201909,Exports,United Kingdom,Georgia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,226084
2019,201909,Exports,United Kingdom,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,260916
2019,201909,Exports,United Kingdom,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,51
2019,201909,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6757732
2019,201909,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1568193
2019,201909,Exports,United Kingdom,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5124798
2019,201909,Exports,United Kingdom,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,49444
2019,201909,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,79112
2019,201909,Exports,United Kingdom,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,48060
2019,201909,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1745422
2019,201909,Exports,United Kingdom,Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,205689
2019,201909,Exports,United Kingdom,Dominican Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1486800
2019,201909,Exports,United Kingdom,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,128401
2019,201909,Exports,United Kingdom,Cameroon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1082237
2019,201909,Exports,United Kingdom,Ghana,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,849736
2019,201909,Exports,United Kingdom,Angola,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,98580
2019,201909,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,646578
2019,201909,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1813
2019,201909,Exports,United Kingdom,Jamaica,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2373
2019,201909,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,300
2019,201909,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6903920
2019,201909,Exports,United Kingdom,Oman,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,117700
2019,201909,Exports,United Kingdom,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,346596
2019,201909,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,174703
2019,201909,Exports,United Kingdom,Slovakia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,27
2019,201909,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,646138
2019,201909,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,301135
2019,201909,Exports,United Kingdom,South Africa,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,72673
2019,201909,Exports,United Kingdom,Finland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,69
2019,201909,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1308750
2019,201909,Exports,United Kingdom,Trinidad and Tobago,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,88011
2019,201909,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3832
2019,201909,Exports,United Kingdom,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1028445
2019,201909,Exports,United Kingdom,Gibraltar,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,27063
2019,201909,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5155
2019,201909,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,50244
2019,201909,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,37202
2019,201909,Exports,United Kingdom,Falkland Isds (Malvinas),Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2671
2019,201909,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,227532
2019,201909,Exports,United Kingdom,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,55987
2019,201909,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,737127
2019,201909,Exports,United Kingdom,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,52
2019,201909,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,160205
2019,201909,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,684281
2019,201909,Exports,United Kingdom,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,231971
2019,201909,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5466
2019,201909,Exports,United Kingdom,Iraq,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,116118
